,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config,parameters,model_path,Scenario
42,LGBM,group_size_50,0,0.6465629053177692,0.985643970600899,0.976737622015759,0.9729601280858777,0.9872158466625474,42,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.4288510819064706, 'max_depth': 2, 'min_child_samples': 31, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 342, 'n_jobs': 30, 'num_leaves': 300, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
43,LGBM,group_size_50,0,0.7626459143968871,0.9923286971926651,0.9733156183350233,0.9952058123347365,0.9916177555969493,43,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1601372143382995, 'max_depth': 3, 'min_child_samples': 56, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 213, 'n_jobs': 30, 'num_leaves': 596, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
44,LGBM,group_size_50,0,0.7730220492866408,0.949893366006587,0.960276351061743,0.9640783140042405,0.9881710055510607,44,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.027189904569788537, 'max_depth': 9, 'min_child_samples': 250, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1019, 'n_jobs': 30, 'num_leaves': 79, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
45,LGBM,group_size_50,0,0.7490272373540856,0.9791124292220572,0.9897369210763229,0.981396031362244,0.996549489822228,45,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1315548922134714, 'max_depth': 5, 'min_child_samples': 256, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 54, 'n_jobs': 30, 'num_leaves': 37, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
46,LGBM,group_size_50,0,0.7127107652399481,0.949893366006587,0.9393586634942446,0.97429229044559,0.975108096453504,46,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07163051952945937, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1069, 'n_jobs': 30, 'num_leaves': 589, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
47,LGBM,group_size_50,0,0.23735408560311283,0.9741698921280114,0.9914473409664462,0.993869610460119,0.9727757036788455,47,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.34621888399743156, 'max_depth': 8, 'min_child_samples': 30, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 5337, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
48,LGBM,group_size_50,0,0.7652399481193255,0.9960006177449936,0.9941553894739852,0.9994476006856948,0.9982033705471374,48,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08061007073774823, 'max_depth': 2, 'min_child_samples': 51, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 733, 'n_jobs': 30, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
49,LGBM,group_size_50,0,0.7717250324254216,0.9842978342360379,0.994825355756792,0.9925189548541361,0.9984665416375332,49,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05129358182131735, 'max_depth': 2, 'min_child_samples': 62, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3383, 'n_jobs': 30, 'num_leaves': 434, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Unbiased Baseline
50,LGBM,conditional_50,0,0.9118028534370947,0.288962807617374,0.5253572103434737,0.3722761503395129,0.9415111034687815,0,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10290549156355729, 'max_depth': 11, 'min_child_samples': 18, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 2172, 'n_jobs': 30, 'num_leaves': 472, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
51,LGBM,conditional_50,0,0.8949416342412452,0.3739960296950179,0.41887383400285927,0.4322634374718644,0.9081476166988027,1,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.2683724274748871, 'max_depth': 3, 'min_child_samples': 221, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 41, 'n_jobs': 30, 'num_leaves': 73, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
52,LGBM,conditional_50,0,0.9124513618677043,0.37504270869826434,0.4810144577285582,0.4444694068225746,0.9348788175547315,2,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02385245813563474, 'max_depth': 3, 'min_child_samples': 146, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 450, 'n_jobs': 30, 'num_leaves': 495, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
53,LGBM,conditional_50,0,0.1219195849546044,0.6697873317473152,0.9730584873136361,0.5641307645631058,0.8209723809643429,3,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.3320576962297955, 'max_depth': 4, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3198, 'n_jobs': 30, 'num_leaves': 74, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
54,LGBM,conditional_50,0,0.9254215304798963,0.3155801862314877,0.4352360931435962,0.39578606295948504,0.938460535450608,4,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05668118522358832, 'max_depth': 9, 'min_child_samples': 209, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 964, 'n_jobs': 30, 'num_leaves': 14, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
55,LGBM,conditional_50,0,0.920881971465629,0.3242667035852566,0.5414872189562286,0.4066420727669856,0.9501220229082422,5,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.033387804990662476, 'max_depth': 11, 'min_child_samples': 17, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 4147, 'n_jobs': 30, 'num_leaves': 16, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
56,LGBM,conditional_50,0,0.9189364461738002,0.3347115549505225,0.5792653970229421,0.4168708304586203,0.9540427465240947,6,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10511624729762499, 'max_depth': 5, 'min_child_samples': 74, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 98, 'n_jobs': 30, 'num_leaves': 151, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
57,LGBM,conditional_50,0,0.893644617380026,0.3803001162330541,0.5019760969415004,0.4432634351123231,0.9240014344136109,7,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03148102833492696, 'max_depth': 3, 'min_child_samples': 13, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 195, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
58,LGBM,conditional_50,0,0.9228274967574579,0.34599127395613954,0.5229210203336977,0.42533576302190185,0.9488992872725204,8,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.055597831084956736, 'max_depth': 6, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 424, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
59,LGBM,conditional_50,0,0.9241245136186771,0.3168598796116421,0.4974126778783957,0.39926425411910466,0.9463137306314511,9,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.036258920375718186, 'max_depth': 14, 'min_child_samples': 48, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 694, 'n_jobs': 30, 'num_leaves': 45, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
60,LGBM,conditional_50,0,0.9053177691309987,0.3117559862466078,0.5340641383536455,0.3905534512974164,0.9383737558940812,10,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12992633908243048, 'max_depth': 5, 'min_child_samples': 86, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 740, 'n_jobs': 30, 'num_leaves': 479, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
61,LGBM,conditional_50,0,0.9189364461738002,0.3419884906623903,0.5403989586827013,0.4214242708608342,0.9486675906750077,11,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.030081453141839333, 'max_depth': 7, 'min_child_samples': 55, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 280, 'n_jobs': 30, 'num_leaves': 18, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
62,LGBM,conditional_50,0,0.9085603112840467,0.3168598796116421,0.5637343682621816,0.3974947833281586,0.9453349855372124,12,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10137978728209897, 'max_depth': 10, 'min_child_samples': 97, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 230, 'n_jobs': 30, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
63,LGBM,conditional_50,0,0.7697795071335928,0.9107773370527622,0.21879320538980965,0.7808602883304413,0.6776958334326814,13,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12932255896858066, 'max_depth': 2, 'min_child_samples': 21, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 24, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
64,LGBM,conditional_50,0,0.9059662775616083,0.3242667035852566,0.49228471212707187,0.39929948069443527,0.931717860185642,14,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08993495032685198, 'max_depth': 12, 'min_child_samples': 122, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 254, 'n_jobs': 30, 'num_leaves': 58, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
65,LGBM,conditional_50,0,0.8929961089494164,0.2702172622729118,0.4450534486280379,0.3456886850159795,0.9119210832501827,15,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.11209461827789566, 'max_depth': 10, 'min_child_samples': 48, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 524, 'n_jobs': 30, 'num_leaves': 63, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
66,LGBM,conditional_50,0,0.9085603112840467,0.3016659816711161,0.4663243855109958,0.379305905143894,0.9292591348833222,16,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10353652713571858, 'max_depth': 8, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 168, 'n_jobs': 30, 'num_leaves': 417, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
67,LGBM,conditional_50,0,0.9202334630350194,0.3366883352470179,0.44474545316185976,0.41253539641833503,0.9354528807621878,17,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07028858192798655, 'max_depth': 7, 'min_child_samples': 243, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1272, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
68,LGBM,conditional_50,0,0.8443579766536965,0.2651722268046213,0.9306430747402247,0.3572120622117144,0.986841714614841,18,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.17084987935435678, 'max_depth': 9, 'min_child_samples': 14, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 214, 'n_jobs': 30, 'num_leaves': 24, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
69,LGBM,conditional_50,0,0.9163424124513618,0.29450914600879774,0.46349817711395935,0.3756504799396031,0.9351670255174912,19,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.031538214362906776, 'max_depth': 10, 'min_child_samples': 91, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1609, 'n_jobs': 30, 'num_leaves': 78, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
70,LGBM,conditional_50,0,0.9046692607003891,0.3022920569910969,0.453088775889232,0.37774297976743354,0.9236239922870947,20,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.15741056800757025, 'max_depth': 3, 'min_child_samples': 158, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1373, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
71,LGBM,conditional_50,0,0.8430609597924773,0.3245906300314783,0.8952576397919378,0.4222166652774303,0.979637182386459,21,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.11508228345175783, 'max_depth': 5, 'min_child_samples': 8, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 661, 'n_jobs': 30, 'num_leaves': 432, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
72,LGBM,conditional_50,0,0.9118028534370947,0.31942674995896925,0.5603039360009515,0.40053228454077605,0.9468887627614251,22,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12173795968063343, 'max_depth': 10, 'min_child_samples': 37, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 183, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
73,LGBM,conditional_50,0,0.9098573281452659,0.28285568884843537,0.5588906493015686,0.36788156536772487,0.9454177885454157,23,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08007319527224625, 'max_depth': 13, 'min_child_samples': 44, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1042, 'n_jobs': 30, 'num_leaves': 60, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
74,LGBM,conditional_50,0,0.9033722438391699,0.3376789229030062,0.48746442432082787,0.40961486430297367,0.9288395634712513,24,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08048180727810941, 'max_depth': 17, 'min_child_samples': 150, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3397, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
75,LGBM,conditional_50,0,0.21660181582360571,0.9094297822350212,0.98499182670483,0.9674858812713409,0.9467596092781323,25,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.3848866561815654, 'max_depth': 3, 'min_child_samples': 26, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 2555, 'n_jobs': 30, 'num_leaves': 990, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
76,LGBM,conditional_50,0,0.9228274967574579,0.3870174957851049,0.46670819158960575,0.4578349806821682,0.9409233654450077,26,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02802351958470735, 'max_depth': 2, 'min_child_samples': 9, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3285, 'n_jobs': 30, 'num_leaves': 46, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
77,LGBM,conditional_50,0,0.8878080415045395,0.331429882554363,0.36033044381742063,0.38912580113061596,0.887674555461549,27,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.16140224594296299, 'max_depth': 4, 'min_child_samples': 57, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 5810, 'n_jobs': 30, 'num_leaves': 176, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
78,LGBM,conditional_50,0,0.8845654993514915,0.35848490859070276,0.4808322552824492,0.419868890548502,0.9124137241172352,28,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.0742961054672947, 'max_depth': 13, 'min_child_samples': 33, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 23, 'n_jobs': 30, 'num_leaves': 141, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
79,LGBM,conditional_50,0,0.8002594033722439,0.42160961967942595,0.5526807531982176,0.44615212435518625,0.8657165777184136,29,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.42637290295857305, 'max_depth': 2, 'min_child_samples': 107, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1809, 'n_jobs': 30, 'num_leaves': 29, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
80,LGBM,conditional_50,0,0.8002594033722439,0.8853966363462438,0.3316084519189304,0.7342257390366401,0.7770092522009476,30,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.23477441840092114, 'max_depth': 3, 'min_child_samples': 8, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 33, 'n_jobs': 30, 'num_leaves': 28, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
81,LGBM,conditional_50,0,0.893644617380026,0.4642793112249584,0.4618832008870819,0.5101238712019757,0.9159742374862251,31,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.21095237255812335, 'max_depth': 2, 'min_child_samples': 33, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 6451, 'n_jobs': 30, 'num_leaves': 98, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
82,LGBM,conditional_50,0,0.8644617380025941,0.727783552055457,0.28862217111462435,0.6720441272092508,0.8404371173611036,32,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.22796294937485662, 'max_depth': 2, 'min_child_samples': 93, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 87, 'n_jobs': 30, 'num_leaves': 347, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
83,LGBM,conditional_50,0,0.8800259403372244,0.3168598796116421,0.41008068099898265,0.3777281311763414,0.8919591037255544,33,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.27416713514901236, 'max_depth': 3, 'min_child_samples': 237, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 7868, 'n_jobs': 30, 'num_leaves': 12, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
84,LGBM,conditional_50,0,0.8852140077821011,0.2895767192230831,0.5231409198376229,0.3644344507535407,0.9219053637439548,34,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.11959671574520735, 'max_depth': 11, 'min_child_samples': 17, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1466, 'n_jobs': 30, 'num_leaves': 55, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
